"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs alt","ARs alt Unit","ARs","ARs Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Minerals","Iodine","Jód",,"Děti a adolescenti","Děti a adolescenti","1","3","1–3","y","1-3 roky","1","1","Chlapci/Dívky",,,,,"90","μg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"200","μg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Jód",,"Děti a adolescenti","Děti a adolescenti","4","6","4–6","y","4-6 roků","1","1","Chlapci/Dívky",,,,,"90","μg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"250","μg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Jód",,"Děti a adolescenti","Děti a adolescenti","7","10","7–10","y","7-10 roků","1","1","Chlapci/Dívky",,,,,"90","μg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"300","μg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Jód",,"Děti a adolescenti","Děti a adolescenti","11","14","11–14","y","11-14 roků","1","1","Chlapci/Dívky",,,,,"120","μg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"450","μg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Jód",,"Děti a adolescenti","Děti a adolescenti","15","17","15–17","y","15-17 roků","1","1","Chlapci/Dívky",,,,,"130","μg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"500","μg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Jód",,"Dospělí","Dospělí","18","999","18–99","y","≥ 18 roků","1","1","Muži/Ženy",,,,,"150","μg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"600","μg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Jód",,"Těhotné ženy","Těhotné ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"200","μg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"600","μg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Jód",,"Kojící ženy","Kojící ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"200","μg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"600","μg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Kojenci","Kojenci","7","11","7–11","mo","7-11 měsíců","1","1","Chlapci/Dívky",,,,,"NA",,,,"8","mg/den","11","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Děti a adolescenti","Děti a adolescenti","1","6","1–6","y","1-6 roků","1","1","Chlapci/Dívky",,,,,"NA",,,,"5","mg/den","7","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Děti a adolescenti","Děti a adolescenti","7","11","7–11","y","7-11 roků","1","1","Chlapci/Dívky",,,,,"NA",,,,"8","mg/den","11","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Děti a adolescenti","Děti a adolescenti","12","17","12–17","y","12-17 roků","1","0","Chlapci",,,,,"NA",,,,"8","mg/den","11","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Děti a adolescenti","Děti a adolescenti","12","17","12–17","y","12-17 roků","0","1","Dívky",,,,,"NA",,,,"7","mg/den","13","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Dospělí","Ženy před menopauzou","18","59","18-59","y","≥ 18 roků","0","1","Ženy",,,,,"NA",,,,"7","mg/den","16","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","U žen před menopauzou (včetně kojících a těhotných žen) pokrývá PRI potřebu přibližně 95 % žen",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Dospělí","Ženy po menopauze","40","999","40-99","y","≥ 40 roků","0","1","Ženy",,,,,"NA",,,,"6","mg/den","11","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Dospělí","Dospělí","18","999","18–99","y","≥ 18 roků","1","0","Muži",,,,,"NA",,,,"6","mg/den","11","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Těhotné ženy","Těhotné ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"NA",,,,"7","mg/den","16","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","U žen před menopauzou (včetně kojících a těhotných žen) pokrývá PRI potřebu přibližně 95 % žen",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Železo",,"Kojící ženy","Kojící ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"NA",,,,"7","mg/den","16","mg/den","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","U žen před menopauzou (včetně kojících a těhotných žen) pokrývá PRI potřebu přibližně 95 % žen",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Magnesium","Hořčík",,"Kojenci","Kojenci","7","11","7–11","mo","7-11 měsíců","1","1","Chlapci/Dívky",,,,,"80","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","UL platí pro snadno rozpustné soli hořčíku (například chlorid, síran, aspartát, laktát) a sloučeniny jako MgO v potravních doplňcích, vodě nebo přidaných do potravin; nezahrnuje Mg přirozeně přítomný v potravinách a nápojích.",
"Minerals","Magnesium","Hořčík",,"Děti a adolescenti","Děti a adolescenti","1","2","1–2","y","1-2 roky","1","1","Chlapci/Dívky",,,,,"170","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","UL platí pro snadno rozpustné soli hořčíku (například chlorid, síran, aspartát, laktát) a sloučeniny jako MgO v potravních doplňcích, vodě nebo přidaných do potravin; nezahrnuje Mg přirozeně přítomný v potravinách a nápojích.",
"Minerals","Magnesium","Hořčík",,"Děti a adolescenti","Děti a adolescenti","3","3","3","y","3 roků","1","1","Chlapci/Dívky",,,,,"230","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf",,
"Minerals","Magnesium","Hořčík",,"Děti a adolescenti","Děti a adolescenti","4","9","4–9","y","4-9 roků","1","1","Chlapci/Dívky",,,,,"230","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","UL platí pro snadno rozpustné soli hořčíku (například chlorid, síran, aspartát, laktát) a sloučeniny jako MgO v potravních doplňcích, vodě nebo přidaných do potravin; nezahrnuje Mg přirozeně přítomný v potravinách a nápojích.",
"Minerals","Magnesium","Hořčík",,"Děti a adolescenti","Děti a adolescenti","10","17","10–17","y","10-17 roků","1","0","Chlapci",,,,,"300","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","UL platí pro snadno rozpustné soli hořčíku (například chlorid, síran, aspartát, laktát) a sloučeniny jako MgO v potravních doplňcích, vodě nebo přidaných do potravin; nezahrnuje Mg přirozeně přítomný v potravinách a nápojích.",
"Minerals","Magnesium","Hořčík",,"Děti a adolescenti","Děti a adolescenti","10","17","10–17","y","10-17 roků","0","1","Dívky",,,,,"250","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","UL platí pro snadno rozpustné soli hořčíku (například chlorid, síran, aspartát, laktát) a sloučeniny jako MgO v potravních doplňcích, vodě nebo přidaných do potravin; nezahrnuje Mg přirozeně přítomný v potravinách a nápojích.",
"Minerals","Magnesium","Hořčík",,"Dospělí","Dospělí","18","999","18–99","y","≥ 18 roků","1","0","Muži",,,,,"350","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","UL platí pro snadno rozpustné soli hořčíku (například chlorid, síran, aspartát, laktát) a sloučeniny jako MgO v potravních doplňcích, vodě nebo přidaných do potravin; nezahrnuje Mg přirozeně přítomný v potravinách a nápojích.",
"Minerals","Magnesium","Hořčík",,"Dospělí","Dospělí","18","999","18–99","y","≥ 18 roků","0","1","Ženy",,,,,"300","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","UL platí pro snadno rozpustné soli hořčíku (například chlorid, síran, aspartát, laktát) a sloučeniny jako MgO v potravních doplňcích, vodě nebo přidaných do potravin; nezahrnuje Mg přirozeně přítomný v potravinách a nápojích.",
"Minerals","Magnesium","Hořčík",,"Těhotné ženy","Těhotné ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"300","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","UL platí pro snadno rozpustné soli hořčíku (například chlorid, síran, aspartát, laktát) a sloučeniny jako MgO v potravních doplňcích, vodě nebo přidaných do potravin; nezahrnuje Mg přirozeně přítomný v potravinách a nápojích.",
"Minerals","Magnesium","Hořčík",,"Kojící ženy","Kojící ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"300","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/den","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","UL platí pro snadno rozpustné soli hořčíku (například chlorid, síran, aspartát, laktát) a sloučeniny jako MgO v potravních doplňcích, vodě nebo přidaných do potravin; nezahrnuje Mg přirozeně přítomný v potravinách a nápojích.",
"Minerals","Manganese","Mangan",,"Kojenci","Kojenci","7","11","7–11","mo","7-11 měsíců","1","1","Chlapci/Dívky",,,,,"0,02–0,5","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","U kojenců, s ohledem na širokou škálu příjmů manganu, které se zdají být adekvátní, je stanoven rozsah AI této věkové skupiny.",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Mangan",,"Děti a adolescenti","Děti a adolescenti","1","3","1–3","y","1-3 roky","1","1","Chlapci/Dívky",,,,,"0,5","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
