"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs alt","ARs alt Unit","ARs","ARs Unit","PRIs","PRIs Unit","RI","RI Unit","an","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Minerals","Copper","Kupfer",,"Kinder","Kinder","10","10","10","y","10 Jahre","0","1","Weiblich",,,,,"1,1","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"3","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Kupfer",,"Kinder","Kinder","11","17","11–17","y","11-17 Jahre","1","0","Männlich",,,,,"1,3","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"4","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Kupfer",,"Kinder","Kinder","11","17","11–17","y","11-17 Jahre","0","1","Weiblich",,,,,"1,1","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"4","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Kupfer",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","0","Männlich",,,,,"1,6","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"5","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Kupfer",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","0","1","Weiblich",,,,,"1,3","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"5","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Kupfer",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"1,5","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Kupfer",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"1,5","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Magnesium","Magnesium",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"80","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für leicht dissoziierbare Mg-Salze (z.B. Chlorid, Sulfat, Aspartat oder Laktat) sowie Verbindungen wie MgO in Nahrungsergänzungsmitteln, in Wasser oder als Lebensmittelzusatz; sie bezieht umfasst nicht natürlich in Lebensmitteln und Getränken enthaltenes Mg.",
"Minerals","Magnesium","Magnesium",,"Kinder","Kinder","1","2","1–2","y","1-2 Jahre","1","1","Männlich/Weiblich",,,,,"170","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für leicht dissoziierbare Mg-Salze (z.B. Chlorid, Sulfat, Aspartat oder Laktat) sowie Verbindungen wie MgO in Nahrungsergänzungsmitteln, in Wasser oder als Lebensmittelzusatz; sie bezieht umfasst nicht natürlich in Lebensmitteln und Getränken enthaltenes Mg.",
"Minerals","Magnesium","Magnesium",,"Kinder","Kinder","3","3","3","y","3 Jahre","1","1","Männlich/Weiblich",,,,,"230","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf",,
"Minerals","Magnesium","Magnesium",,"Kinder","Kinder","4","9","4–9","y","4-9 Jahre","1","1","Männlich/Weiblich",,,,,"230","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für leicht dissoziierbare Mg-Salze (z.B. Chlorid, Sulfat, Aspartat oder Laktat) sowie Verbindungen wie MgO in Nahrungsergänzungsmitteln, in Wasser oder als Lebensmittelzusatz; sie bezieht umfasst nicht natürlich in Lebensmitteln und Getränken enthaltenes Mg.",
"Minerals","Magnesium","Magnesium",,"Kinder","Kinder","10","17","10–17","y","10-17 Jahre","1","0","Männlich",,,,,"300","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für leicht dissoziierbare Mg-Salze (z.B. Chlorid, Sulfat, Aspartat oder Laktat) sowie Verbindungen wie MgO in Nahrungsergänzungsmitteln, in Wasser oder als Lebensmittelzusatz; sie bezieht umfasst nicht natürlich in Lebensmitteln und Getränken enthaltenes Mg.",
"Minerals","Magnesium","Magnesium",,"Kinder","Kinder","10","17","10–17","y","10-17 Jahre","0","1","Weiblich",,,,,"250","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für leicht dissoziierbare Mg-Salze (z.B. Chlorid, Sulfat, Aspartat oder Laktat) sowie Verbindungen wie MgO in Nahrungsergänzungsmitteln, in Wasser oder als Lebensmittelzusatz; sie bezieht umfasst nicht natürlich in Lebensmitteln und Getränken enthaltenes Mg.",
"Minerals","Magnesium","Magnesium",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","0","Männlich",,,,,"350","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für leicht dissoziierbare Mg-Salze (z.B. Chlorid, Sulfat, Aspartat oder Laktat) sowie Verbindungen wie MgO in Nahrungsergänzungsmitteln, in Wasser oder als Lebensmittelzusatz; sie bezieht umfasst nicht natürlich in Lebensmitteln und Getränken enthaltenes Mg.",
"Minerals","Magnesium","Magnesium",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","0","1","Weiblich",,,,,"300","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für leicht dissoziierbare Mg-Salze (z.B. Chlorid, Sulfat, Aspartat oder Laktat) sowie Verbindungen wie MgO in Nahrungsergänzungsmitteln, in Wasser oder als Lebensmittelzusatz; sie bezieht umfasst nicht natürlich in Lebensmitteln und Getränken enthaltenes Mg.",
"Minerals","Magnesium","Magnesium",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"300","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für leicht dissoziierbare Mg-Salze (z.B. Chlorid, Sulfat, Aspartat oder Laktat) sowie Verbindungen wie MgO in Nahrungsergänzungsmitteln, in Wasser oder als Lebensmittelzusatz; sie bezieht umfasst nicht natürlich in Lebensmitteln und Getränken enthaltenes Mg.",
"Minerals","Magnesium","Magnesium",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"300","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für leicht dissoziierbare Mg-Salze (z.B. Chlorid, Sulfat, Aspartat oder Laktat) sowie Verbindungen wie MgO in Nahrungsergänzungsmitteln, in Wasser oder als Lebensmittelzusatz; sie bezieht umfasst nicht natürlich in Lebensmitteln und Getränken enthaltenes Mg.",
"Minerals","Manganese","Mangan",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"0,02–0,5","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","Für Säuglinge wurde angesichts der Vielzahl von Werten für die Manganzufuhr, die angemessen erscheinen, ein Aufnahmebereich für die AI dieser Altersgruppe ermittelt.",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Mangan",,"Kinder","Kinder","1","3","1–3","y","1-3 Jahre","1","1","Männlich/Weiblich",,,,,"0,5","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Mangan",,"Kinder","Kinder","4","6","4–6","y","4-6 Jahre","1","1","Männlich/Weiblich",,,,,"1","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Mangan",,"Kinder","Kinder","7","10","7–10","y","7-10 Jahre","1","1","Männlich/Weiblich",,,,,"1,5","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Mangan",,"Kinder","Kinder","11","14","11–14","y","11-14 Jahre","1","1","Männlich/Weiblich",,,,,"2","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Mangan",,"Kinder","Kinder","15","17","15–17","y","15-17 Jahre","1","1","Männlich/Weiblich",,,,,"3","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Mangan",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"3","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Mangan",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"3","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Mangan",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"3","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdän",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"10","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdän",,"Kinder","Kinder","1","3","1–3","y","1-3 Jahre","1","1","Männlich/Weiblich",,,,,"15","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0,1","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdän",,"Kinder","Kinder","4","6","4–6","y","4-6 Jahre","1","1","Männlich/Weiblich",,,,,"20","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0,2","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdän",,"Kinder","Kinder","7","10","7–10","y","7-10 Jahre","1","1","Männlich/Weiblich",,,,,"30","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0,25","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdän",,"Kinder","Kinder","11","14","11–14","y","11-14 Jahre","1","1","Männlich/Weiblich",,,,,"45","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0,4","mg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
